hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240312,04,10,1,3381,3381,45.7,2,MAKURI,1,12.649,13.944666666666665,6.67,3.0,12.873,50.0,0.0,0.12,0,0.0,84.3,3.0,0.0,52.23,34.39,0,0.0,滝沢 芳行,31.79,0,0.14,-1.2956666666666656
20240312,04,10,2,3202,3202,54.19,1,MAKURI,2,12.649,13.944666666666665,6.68,3.0,13.765,2.9,0.0,0.11,0,1.0,47.0,3.0,0.0,43.14,28.1,0,0.0,三品 隆浩,36.77,0,0.15,-1.2956666666666656
20240312,04,10,3,4688,4688,56.58,4,MAKURI,4,12.649,13.944666666666665,6.73,3.0,15.196,16.2,1.0,0.17,0,2.0,56.7,3.0,3.0,48.82,33.53,0,0.0,永井 彪也,36.84,0,0.14,-1.2956666666666656
20240312,04,10,4,4731,4731,44.44,4,MAKURI,3,12.649,13.944666666666665,6.69,3.0,11.310999999999998,12.8,1.0,0.17,0,0.0,58.9,3.0,1.0,45.39,29.61,0,3.0,間野 兼礼,27.45,0,0.14,-1.2956666666666656
20240312,04,10,5,4234,4234,58.86,2,MAKURI,4,12.649,13.944666666666665,6.73,3.0,14.22,3.5,0.0,0.12,0,0.0,28.5,3.0,1.0,39.47,25.0,0,0.0,野相 弘司,36.08,0,0.21,-1.2956666666666656
20240312,04,10,6,3702,3702,45.16,3,MAKURI,5,12.649,13.944666666666665,6.86,3.0,12.415999999999999,0.0,0.0,0.13,0,0.0,30.4,3.0,0.0,50.0,30.72,0,0.0,貞兼 淳二,29.68,0,0.2,-1.2956666666666656
20240312,04,12,1,3473,3473,48.37,4,NIGE,4,12.735999999999999,14.301666666666668,6.71,4.0,13.681,41.2,0.0,0.14,0,3.0,74.2,3.0,0.0,50.0,33.56,0,0.0,石川 真二,32.03,0,0.14,-1.5656666666666688
20240312,04,12,2,4883,4883,56.29,2,NIGE,1,12.735999999999999,14.301666666666668,6.68,4.0,15.159,9.3,4.0,0.09,0,0.0,67.4,3.0,0.0,54.65,38.37,0,0.0,岡部 大輝,39.07,0,0.14,-1.5656666666666688
20240312,04,12,3,5133,5133,51.9,1,NIGE,3,12.735999999999999,14.301666666666668,6.7,4.0,14.065,7.5,0.0,0.08,0,0.0,42.5,3.0,1.0,59.26,44.44,0,2.0,堀越 雄貴,36.71,0,0.17,-1.5656666666666688
20240312,04,12,4,4650,4650,46.1,3,NIGE,2,12.735999999999999,14.301666666666668,6.69,4.0,13.135999999999997,16.6,2.0,0.11,0,0.0,66.6,3.0,1.0,46.02,29.55,0,4.0,中山 雄太,30.52,0,0.14,-1.5656666666666688
20240312,04,12,5,4977,4977,40.56,1,NIGE,5,12.735999999999999,14.301666666666668,6.74,4.0,11.491000000000001,5.1,0.0,0.08,0,1.0,43.5,3.0,0.0,48.43,31.45,0,1.0,馬野 耀,25.17,0,0.18,-1.5656666666666688
20240312,04,12,6,3796,3796,48.39,5,NIGE,2,12.735999999999999,14.301666666666668,6.69,4.0,13.581,7.3,1.0,0.16,0,1.0,24.3,3.0,1.0,40.29,28.06,0,0.0,長野 道臣,34.19,0,0.18,-1.5656666666666688
20240312,04,1,1,3536,3536,45.7,2,MAKURI,5,143165588.36966667,12.520666666666665,6.78,1.0,11.43,33.3,0.0,0.07,0,1.0,63.3,3.0,0.0,48.25,35.66,0,0.0,一色 雅昭,29.8,0,0.19,143165575.849
