hd,jcd,rno,win_lane,win_racer_id,decision
20240203,02,10,3,4324,まくり
20240203,02,11,1,4150,抜き
20240203,02,12,1,4505,逃げ
20240203,02,1,2,3882,まくり
20240203,02,2,3,3327,まくり差し
20240203,02,3,3,4973,まくり
20240203,02,4,1,5206,逃げ
20240203,02,5,3,3780,まくり
20240203,02,6,3,3305,まくり
20240203,02,7,3,4983,まくり
20240203,02,8,1,4532,逃げ
20240203,02,9,1,4700,抜き
20240203,04,10,1,4468,逃げ
20240203,04,11,1,3716,逃げ
20240203,04,12,3,4787,抜き
20240203,04,1,1,3740,逃げ
20240203,04,2,4,4305,抜き
20240203,04,3,1,3996,逃げ
20240203,04,4,5,5042,まくり
20240203,04,5,1,3303,逃げ
20240203,04,6,1,4366,逃げ
20240203,04,7,1,4428,逃げ
20240203,04,8,1,4430,逃げ
20240203,04,9,1,3679,逃げ
20240203,05,10,4,5066,まくり
20240203,05,11,2,4794,差し
20240203,05,12,1,4290,逃げ
20240203,05,1,1,3895,逃げ
20240203,05,2,2,4086,差し
20240203,05,3,1,4843,逃げ
20240203,05,4,3,5066,まくり
20240203,05,5,1,4083,逃げ
20240203,05,6,2,3995,差し
20240203,05,7,2,4845,差し
20240203,05,8,1,4345,逃げ
20240203,05,9,1,3624,逃げ
20240203,08,10,1,4384,逃げ
20240203,08,11,1,3849,逃げ
20240203,08,12,1,4398,逃げ
20240203,08,1,6,3681,まくり差し
20240203,08,2,1,4376,逃げ
20240203,08,3,1,4375,逃げ
20240203,08,4,1,4561,逃げ
20240203,08,5,1,3708,逃げ
20240203,08,6,2,5011,まくり
20240203,08,7,1,3771,逃げ
20240203,08,8,1,4540,逃げ
20240203,08,9,1,4014,逃げ
20240203,09,10,3,4906,まくり差し
20240203,09,11,6,4538,まくり差し
20240203,09,12,1,4579,逃げ
20240203,09,1,1,4509,逃げ
20240203,09,2,1,3712,逃げ
20240203,09,3,1,4563,逃げ
20240203,09,4,5,4641,まくり差し
20240203,09,5,1,4156,逃げ
20240203,09,6,1,4106,逃げ
20240203,09,7,1,4196,逃げ
20240203,09,8,2,4888,差し
20240203,09,9,1,4489,逃げ
20240203,11,10,1,4887,逃げ
20240203,11,11,1,4131,逃げ
20240203,11,12,1,3721,逃げ
20240203,11,1,1,4182,逃げ
20240203,11,2,1,3568,逃げ
20240203,11,3,1,3614,逃げ
20240203,11,4,1,4211,逃げ
20240203,11,5,1,3746,逃げ
20240203,11,6,1,3918,逃げ
20240203,11,7,2,4382,差し
20240203,11,8,1,4121,逃げ
20240203,11,9,1,3988,逃げ
20240203,12,10,1,3951,逃げ
20240203,12,11,3,4016,まくり
20240203,12,12,1,4788,逃げ
20240203,12,1,2,4977,抜き
20240203,12,2,3,2878,まくり差し
20240203,12,3,4,4120,差し
20240203,12,4,5,5058,差し
20240203,12,5,6,4644,まくり差し
20240203,12,6,4,4549,差し
20240203,12,7,3,4910,差し
20240203,12,8,4,4788,差し
20240203,12,9,1,4120,抜き
20240203,15,10,1,5005,逃げ
20240203,15,11,2,5018,まくり
20240203,15,12,1,4239,逃げ
20240203,15,1,4,3807,まくり
20240203,15,2,2,4007,まくり
20240203,15,3,1,4299,逃げ
20240203,15,4,2,4953,差し
20240203,15,5,1,4904,逃げ
20240203,15,6,1,5018,逃げ
20240203,15,7,1,4442,逃げ
20240203,15,8,1,3885,逃げ
20240203,15,9,3,4713,まくり差し
20240203,16,10,4,3435,まくり差し
20240203,16,11,1,4964,逃げ
20240203,16,12,1,4050,逃げ
20240203,16,1,1,3802,逃げ
20240203,16,2,3,5129,まくり差し
20240203,16,3,3,4372,抜き
20240203,16,4,2,3704,まくり
20240203,16,5,4,4964,まくり
20240203,16,6,3,4501,まくり
20240203,16,7,4,4938,抜き
20240203,16,8,4,4819,まくり
20240203,16,9,2,3993,差し
20240203,18,10,1,3889,逃げ
20240203,18,11,3,4437,差し
20240203,18,12,1,4824,逃げ
20240203,18,1,1,3319,逃げ
20240203,18,2,1,3842,抜き
20240203,18,3,1,4889,逃げ
20240203,18,4,1,4348,逃げ
20240203,18,5,1,3589,逃げ
20240203,18,6,1,5000,逃げ
20240203,18,7,1,4727,逃げ
20240203,18,8,1,4402,逃げ
20240203,18,9,1,3072,逃げ
20240203,19,10,1,4529,逃げ
20240203,19,11,1,3874,逃げ
20240203,19,12,1,4475,逃げ
20240203,19,1,1,3559,逃げ
20240203,19,2,1,4679,逃げ
20240203,19,3,1,3714,逃げ
20240203,19,4,1,4630,逃げ
20240203,19,5,2,4732,逃げ
20240203,19,6,1,4273,逃げ
20240203,19,7,3,3559,まくり
20240203,19,8,1,3574,逃げ
20240203,19,9,3,3674,まくり
20240203,23,10,1,3388,逃げ
20240203,23,11,1,4643,逃げ
20240203,23,12,1,3556,逃げ
20240203,23,1,3,4936,抜き
20240203,23,2,1,4877,逃げ
20240203,23,3,1,4931,抜き
20240203,23,4,1,4525,逃げ
20240203,23,5,6,3388,まくり差し
20240203,23,6,1,5033,逃げ
20240203,23,7,5,4236,まくり差し
20240203,23,8,1,3631,恵まれ
20240203,23,9,1,3797,逃げ
20240203,24,10,1,4184,逃げ
20240203,24,11,1,4985,逃げ
20240203,24,12,1,4302,逃げ
20240203,24,1,2,4498,差し
20240203,24,2,3,4177,まくり差し
20240203,24,3,1,3587,逃げ
20240203,24,4,3,4064,まくり差し
20240203,24,5,1,4078,逃げ
20240203,24,6,1,4108,逃げ
20240203,24,7,2,4302,差し
20240203,24,8,1,4040,逃げ
20240203,24,9,5,4498,まくり差し
